,trainloss,Testloss
0,0.04456636359142314,0.0019506335798185437
1,0.04006632652179377,0.0016215666069694773
2,0.02542417154734223,0.0010239119252161625
3,0.011025223544018992,0.003224226840232731
4,0.010837768906503906,0.0035877012190156867
5,0.010652393692177808,0.003830634539162489
6,0.010323654977832636,0.0040711020663108
7,0.00974721262646618,0.0043329974890217995
8,0.008822678595316213,0.0046424401934848005
9,0.007879752475450386,0.004925437355087354
10,0.007551976794000797,0.0047115103856962435
11,0.007313163359274869,0.004253977337594067
12,0.007185211088042778,0.003987883766537483
13,0.00697084264315159,0.003721478475467975
14,0.006625522501102995,0.003529134842353763
15,0.006177547450228946,0.003678377802162487
16,0.00596423885018494,0.0041108968745325
17,0.005843266293140067,0.004577141254156579
18,0.005780287493462214,0.0047809319823175845
19,0.005676247893610612,0.0049909799170420365
20,0.005509770011627646,0.005222855602070998
21,0.005293948185392287,0.005443348870219939
22,0.00519796863057917,0.005394355922240449
23,0.0051680496970277455,0.005243612465027619
24,0.00516443581512932,0.0051775675296914
25,0.005162551752261609,0.0051507093727476425
26,0.005159325490059711,0.005128739121168782
27,0.005154021441279785,0.00511304714628299
28,0.0051468572077441625,0.005124528652470064
29,0.005142947625287707,0.005163629185330535
30,0.005138259176882205,0.0052142313474740675
31,0.005131448954450269,0.005264222033619474
32,0.005119765126949429,0.005305522317251168
33,0.005098604988472047,0.005327913869347616
34,0.005059652278906682,0.005324043855453906
35,0.004991072626248784,0.005253415489098566
36,0.004923508664045764,0.0049657579853854975
37,0.004821849982604275,0.004898295269177579
38,0.004678051997098375,0.004428436301127341
39,0.004603789223464681,0.0041206447858879525
40,0.004600251221011693,0.003906720049696997
41,0.004596038753779819,0.004012528813931568
42,0.004582837751349837,0.003967648153499522
43,0.004558310504191332,0.003909818804331346
44,0.004511248225186116,0.0038080479014933107
45,0.004420789188969422,0.003624281767733315
46,0.0042553287284419535,0.003308005844311558
47,0.004014828873433253,0.002968544172014238
48,0.003766098933337874,0.003096757321379067
49,0.021947197169511507,0.0029439898031173675
50,0.0037241653475595434,0.002933129857495577
51,0.0037129390584660906,0.003011553511379391
52,0.0036096038524595694,0.002883813364022323
53,0.0033358967882145913,0.002412737414415291
54,0.0028051656829136207,0.002101080956892694
55,0.0026052091148901623,0.002329273054050132
56,0.0025410766639049104,0.0028781483778804275
57,0.0024776429042118564,0.002743727189553207
58,0.0024511734624035986,0.0027434200113795287
59,0.0024413742007724005,0.0027879284550955965
60,0.0024264038243872956,0.0028400533895027247
61,0.002410388022647519,0.002872676098626782
62,0.002385536173334308,0.0028691056817494944
63,0.002342226715840985,0.0028185637477868277
64,0.002266775577451562,0.0026914064814672197
65,0.0021477684280490216,0.002446286781307609
66,0.0020917267081401246,0.002190435497247054
67,0.002060525672396799,0.0022573902219105695
68,0.0020519573294849425,0.0022410902157269704
69,0.0020503736898572853,0.002228695070269803
70,0.0020497921662724784,0.002226474859125101
71,0.0020488467914134274,0.0022250896519966272
72,0.0020474824560619996,0.0022231901709641178
73,0.002045802422545455,0.0022190280998069497
74,0.0020428732324001913,0.0022124016087277155
75,0.002037628667711915,0.002202079531780421
76,0.002028215820090978,0.002184373166585907
77,0.00201115702079065,0.002159694551564276
78,0.00198090039391348,0.0021274842461341185
79,0.0019595690933706684,0.0021025901755925497
80,0.001955881586936784,0.0021140076222171513
81,0.0019301771407546678,0.0021328731588169504
82,0.0019130605991365237,0.002165218951427711
83,0.001886322717013118,0.0021542958034252886
84,0.0018895402664786116,0.0021657238337392834
85,0.0018808669032628123,0.002160499866605584
86,0.0018794716331446714,0.0021617537517039636
87,0.0018791145710369045,0.0021676165446185966
88,0.0018788156579871058,0.0021691718541461662
89,0.001878369656332275,0.002167283335845962
90,0.0018780219632112687,0.0021599571110957946
91,0.0018778871576526322,0.002153026618065767
92,0.0018778244526484872,0.0021491130443404382
93,0.0018777527184491566,0.0021458011332025524
94,0.001877627929370506,0.0021426637121578548
95,0.0018774004484660844,0.0021390389979863917
96,0.0018769829545850288,0.002134593431361328
97,0.0018762141429705963,0.0021276573540591755
98,0.001874819927883313,0.002117816400549483
99,0.0018723832536945758,0.0021025715683248283
100,0.0018685667644620589,0.0020795853111270856
101,0.0018636103927309085,0.0020514897642481375
102,0.0018566752591006905,0.002045409331582275
103,0.0018446445357762067,0.0020434394664463613
104,0.0018266627820182426,0.0020500556454227815
105,0.001906088333517139,0.001948196961791053
106,0.0018185703438547587,0.0020296313490367323
107,0.001811264762706632,0.0020041903017248095
108,0.001800797853269506,0.002016718675629535
109,0.0017868715439628823,0.0019628505850759273
110,0.0018033653155373403,0.0019211465781834912
111,0.0017815873062767475,0.001954504560278649
112,0.0017730033871063697,0.0019716904339953227
113,0.0017615991614595584,0.0019661863459443677
114,0.0017571297516801713,0.0020246085160982924
115,0.0017478511646832839,0.002014661117192777
116,0.0021067358268224493,0.0019253714912753292
117,0.0017442313270717325,0.0020012709208748567
118,0.0017472356639765569,0.0019345459242950487
119,0.001742757819329082,0.001976678521293738
120,0.0017409660003529412,0.001954541974465614
121,0.0017382545932369238,0.001924014627071731
122,0.0017353287224965738,0.0019056182400251148
123,0.0017324564677715297,0.0018992542793105787
124,0.0017293242121191493,0.001922766963928365
125,0.0017271937123724903,0.0019225635818137057
126,0.0017268365556017404,0.001924317649001404
127,0.0017294201248562846,0.0019161059719727208
128,0.0017254633843992707,0.001922706059312749
129,0.0017239306278593724,0.0019275976761554162
130,0.0017229604078938647,0.001933556391330663
131,0.0017221659718453445,0.0019223577695223015
132,0.0017214203016729282,0.0019085857020680803
133,0.0017214083671844842,0.0018990477185802795
134,0.001720991051984256,0.0019055676673452918
135,0.001720661004957496,0.0019130756359965304
136,0.0017205282881842861,0.0019195960525430805
137,0.0017204157458258324,0.0019202685286354786
138,0.001720300430129011,0.001920840451148347
139,0.0017201280211623698,0.001920750327785161
140,0.0017198735397440724,0.001919265743457838
141,0.0017195814293070571,0.0019158187757270478
142,0.0017191109508219668,0.001912297160237526
143,0.0017193425644921917,0.0019050510286764933
144,0.0017188024760803567,0.0019090176199393573
145,0.001718289537198718,0.0019066242850469246
146,0.0017175561634395389,0.001906158900601021
147,0.0017222440462590074,0.0019035480079852374
148,0.0017173728730544308,0.0019059697449596042
149,0.001717117416262076,0.0019064500421782271
150,0.0017169160691620485,0.0019077293059491368
151,0.0017167502540164816,0.001906908587221949
152,0.0017164694077314723,0.0019067239361550278
153,0.0017159831049472453,0.0019063717461137214
154,0.001715265193878328,0.0019063793981717934
155,0.0017145479495805128,0.0019109920582419835
156,0.00171729365814523,0.001910568660178242
157,0.0017142874343887124,0.0019111539487776516
158,0.0017139319164844863,0.001911003423308465
159,0.001713678092798399,0.0019134706684014414
160,0.001713486887476919,0.0019178443071191245
161,0.0017131660148537176,0.0019228009407471392
162,0.0017126031130949562,0.0019249266734853005
163,0.0017115883740246487,0.001925160318732004
164,0.0017098204413290026,0.0019204421863663092
165,0.001706988558435049,0.0019102599984629875
166,0.0017027275674063895,0.00189277511286233
167,0.0017353891741010308,0.001829505894769297
168,0.0017017467203714512,0.0018829661481552884
169,0.0016999261821299574,0.0018758587578133704
170,0.001696635352328688,0.0018680369740726353
171,0.0016910548780978665,0.0018567800452286294
172,0.0016822265709020184,0.0018437887066399617
173,0.0016795024281688947,0.0018331835391953483
174,0.0016774194837606143,0.001837328864459483
175,0.0016708468054877576,0.001841527357641653
176,0.001674689912555902,0.0018416879885558887
177,0.001668614914466043,0.0018412657986123196
178,0.0016665684774682912,0.0018478566361100496
179,0.0016661585551014132,0.0018474566180952242
180,0.0016658037094043816,0.0018469151219741137
181,0.0016656721907576002,0.0018459760591666883
182,0.0016655955013274155,0.0018447549196481693
183,0.0016655843564560469,0.0018446145439085513
184,0.0016655652357721725,0.0018445420134675556
185,0.0016655429835930047,0.0018445767746061027
186,0.0016655417125459168,0.001844658302724673
187,0.001665541431731303,0.0018446954897320643
188,0.0016655410676009673,0.0018447262400123501
189,0.0016655404214216284,0.0018447551912148155
190,0.0016655392303921042,0.0018447866985153271
191,0.0016655370082566032,0.0018448256961057297
192,0.0016655328656473925,0.0018448781063662347
193,0.0016655252154684091,0.0018449520202806211
194,0.001665511321742582,0.0018450585636506107
195,0.0016654866289220267,0.0018452112479360949
196,0.0016654435428622172,0.0018454201015547541
197,0.0016653682773716766,0.001845673769293956
198,0.0016652355665604563,0.0018459008166966085
199,0.0016650605321412483,0.0018458775366906616
200,0.0016647702588979251,0.0018465096166889556
201,0.0016642712664923364,0.001847098486688419
202,0.001664448614182966,0.001845487220581047
203,0.001663924876365103,0.001846428253409344
204,0.0016633482720886659,0.0018457430323429267
205,0.0016627371573850831,0.0018446250989098928
206,0.001662889202369759,0.0018422905689996485
207,0.0016626055873197778,0.001843613355544538
208,0.0016625794163808332,0.0018431917223737033
209,0.0016625341432906311,0.0018427813093420755
210,0.0016624540785120014,0.001842345003286024
211,0.0016623160383745432,0.0018417559083277308
212,0.001662097754267051,0.0018408665061991475
213,0.0016618659316918734,0.001840156025145102
214,0.0016660650697543954,0.0018378198732946888
215,0.0016618349401723944,0.0018399277217535132
216,0.0016618137694905265,0.00184044947018915
217,0.0016618046500651265,0.0018411468631634293
218,0.0016617986868386163,0.0018410548308533652
219,0.0016617948176412673,0.0018406944709834785
220,0.0016617918533869329,0.0018405716652826454
221,0.0016617915447387206,0.001840580564513453
222,0.0016617915363437404,0.0018405889220751554
223,0.0016617915328100187,0.001840585882034579
224,0.0016617915273402328,0.0018405785371807886
225,0.0016617915177411576,0.001840569110616675
226,0.0016617915002141905,0.0018405577975843079
227,0.0016617914677540856,0.0018405433921368584
228,0.0016617914076022004,0.0018405238881282948
229,0.0016617912970826783,0.0018404963253618283
230,0.0016617910973021495,0.0018404564976565324
231,0.001661790744299631,0.0018403989416650621
232,0.0016617901356774352,0.0018403180084953033
233,0.0016617891013425243,0.0018402109501797093
234,0.0016617873277202033,0.0018400809468001745
235,0.0016617841949210603,0.0018399331175751505
236,0.0016617784645118,0.0018397644820500995
237,0.0016617681432629316,0.0018395503416762887
238,0.0016617609344974854,0.0018392425652527518
239,0.0016617595845873675,0.0018394079588639285
240,0.0016617483822341632,0.0018393707101324287
241,0.0016617283619561952,0.0018396302858885902
242,0.0016616964695278433,0.0018403076598974665
243,0.0016616944574375776,0.001841488968048255
244,0.0016616831218106934,0.001840804726314311
245,0.0016616742015561179,0.0018418505876509842
246,0.001661670139359231,0.0018418400579145906
247,0.0016616661757902376,0.0018416720155400924
248,0.0016616591928936822,0.001841586416023588
249,0.001661647460659729,0.0018415475561041285
250,0.0016616303945550667,0.001841500355628439
251,0.001661612045552834,0.0018414100478078377
