,trainloss,Testloss
0,2.0319765367471288e-05,0.00014333872868789064
1,0.0046346901935424385,0.001134987756822867
2,2.0266611829886473e-05,0.00014325872985135907
3,2.0318619321616517e-05,0.000169720629184458
4,2.024835409544463e-05,0.00015183578776576192
5,2.0432183395251205e-05,0.0001530104181796305
6,2.024682740834424e-05,0.00015173360248748122
7,2.0243831556495255e-05,0.0001513796746544019
8,2.0233246008089768e-05,0.00014996970490123955
9,2.0206534456088973e-05,0.00014922078069370427
10,2.0111671788422516e-05,0.00014625133386865347
11,1.99088662430283e-05,0.00014326764331335605
12,1.9723780404801194e-05,0.0001422332543090788
13,1.971555805963703e-05,0.00014401137353557832
14,1.971020428042103e-05,0.00014585847700034765
15,1.970507228815324e-05,0.0001469783310777681
16,1.9696375508584882e-05,0.00014790730586200417
17,1.9683242362936013e-05,0.00014839187392519048
18,1.96736079548804e-05,0.00014758857473848126
19,1.9669908847173095e-05,0.00014639840192913183
20,1.9666620443343232e-05,0.00014503127537936032
21,1.9663798291290125e-05,0.0001442232036031368
22,1.9660294832262748e-05,0.00014388723250493857
23,1.9658112899612077e-05,0.00014441437147915526
24,1.9656961076748105e-05,0.00014519347898611765
25,1.965587311940507e-05,0.00014588880146121613
26,1.965400266113803e-05,0.00014660931018572971
27,1.965077432902074e-05,0.00014729109701688863
28,1.964558033210095e-05,0.00014778564635417704
29,1.9639405876336815e-05,0.0001474941881119079
30,1.9636698739161772e-05,0.00014634915070315096
31,1.9634764176085002e-05,0.0001448321536990408
32,1.9633733641681673e-05,0.00014409244117285429
33,1.963206806694856e-05,0.0001432183973905588
34,1.9629351743687313e-05,0.00014213268723020563
35,1.962486197342592e-05,0.00014072877230923247
36,1.961765618702594e-05,0.0001389216274077484
37,1.960715861609496e-05,0.00013682018486333282
38,1.959562980482677e-05,0.00013570656968239667
39,1.9583596689902985e-05,0.00013665069990126844
40,1.9570161195341137e-05,0.00013984856943644738
41,1.9562410725783784e-05,0.00014284619371430785
42,1.9558277959745544e-05,0.00014427981531925675
43,1.9556266195209356e-05,0.00014428842906639164
44,1.955540747820711e-05,0.00014378982253881943
45,1.955474654749651e-05,0.00014322582783657894
46,1.9553813621866993e-05,0.0001425869333783704
47,1.9552330752208084e-05,0.00014194052034669183
48,1.9550019454027135e-05,0.00014137832620733588
49,1.9547324776222024e-05,0.00014128166031687284
50,1.9546159339006354e-05,0.00014206273691376504
51,1.954550644133493e-05,0.00014304321183021635
52,1.954522050628837e-05,0.00014338558785221954
53,1.9544962882387072e-05,0.00014358068274467083
54,1.9544627530646097e-05,0.00014376156017709162
55,1.954414877230457e-05,0.00014395068694633716
56,1.954341588570062e-05,0.00014416333882538512
57,1.954229519035754e-05,0.00014439890396191496
58,1.954077297330437e-05,0.00014460993477412656
59,1.9539678935932787e-05,0.00014457488549950902
60,1.953956432528826e-05,0.00014409017751008994
61,1.953984779305025e-05,0.00014316573968857236
62,1.9539937720189208e-05,0.00014275972752628003
63,1.953986489955584e-05,0.00014268490407042932
64,1.953976559610304e-05,0.00014264806697193212
65,1.9539648498872736e-05,0.0001426124815924318
66,1.9539495835488753e-05,0.00014256827489668753
67,1.9539279328055224e-05,0.00014250511921191512
68,1.9538964625413118e-05,0.00014240746556782116
69,1.9538533843836346e-05,0.00014224916657254447
70,1.953807582954188e-05,0.00014198623127759555
71,1.9538036446499842e-05,0.0001415505803596308
72,1.9539595498740302e-05,0.00014087051958816925
73,1.9542140553947303e-05,0.00014020177252124934
74,1.9544328190997563e-05,0.00013965061247805366
75,1.9543757505093583e-05,0.00013962248378222912
76,1.9541832243409145e-05,0.00013987330395420495
77,1.9539629601790757e-05,0.00014003086589388437
78,1.95366008940857e-05,0.00014013777424852033
79,1.953278377363491e-05,0.0001401297484210645
80,1.9527838908279776e-05,0.00013988750164862796
81,1.9520902973032835e-05,0.00013923063939288524
82,1.951143305347427e-05,0.00013771771863589608
83,1.9499776828242314e-05,0.00013455271636793003
84,1.9490516042472935e-05,0.00012813028005317199
85,1.9481781259053682e-05,0.00012365553917541934
86,1.9490488838675205e-05,0.00011919006647855157
87,1.9475166877026767e-05,0.00012148250534637493
88,1.9464223942232443e-05,0.00012060753382042689
89,1.9462851528124957e-05,0.00012075354529654308
90,1.9461985977426524e-05,0.00012090845785189531
91,1.946172823487323e-05,0.00012076267733497452
92,1.946185092623973e-05,0.00012049695969291855
93,1.9461967452319003e-05,0.00012034305318183157
94,1.9462021766966523e-05,0.0001202663475323348
95,1.9462080979897143e-05,0.00012017823231623519
96,1.9462152800522755e-05,0.00012006647617557716
97,1.9462255776689675e-05,0.00011990398191264227
98,1.9462419236952816e-05,0.00011965526592254777
99,1.946270959972134e-05,0.00011926535070740451
100,1.9463272958891458e-05,0.00011868407047411914
101,1.9464443676397615e-05,0.0001179593951402542
102,1.946674275894592e-05,0.00011795781707421303
103,1.947033079187363e-05,0.00012153723844106058
104,1.9474432398922457e-05,0.00013434937730288032
105,1.9477467656282673e-05,0.00015843548832991886
106,1.9476596285321434e-05,0.00016890740447903825
107,1.9474067671307736e-05,0.00016345932151470057
108,1.9472427296170986e-05,0.00015982730591464477
109,1.9472016571093367e-05,0.00015860977842870576
110,1.947156026018282e-05,0.0001573276118381652
111,1.947095497565467e-05,0.00015562020149307817
112,1.946896772014554e-05,0.00014918576858556743
113,1.946672334660956e-05,0.0001405669155751261
114,1.946478374462839e-05,0.00013216829459042977
115,1.94629342363548e-05,0.0001248469673252696
116,1.9460831969519278e-05,0.00012148255614177598
117,1.9457793664773998e-05,0.00012794721634999082
118,1.94542785468295e-05,0.00013282745923526518
119,1.944894310062786e-05,0.00012790170991268932
120,1.9448393798109743e-05,0.00012681625198492967
121,1.9447556456577487e-05,0.00012640501708831555
122,1.9447262259441884e-05,0.00012608056997717588
123,1.9447130737269635e-05,0.00012594636488216457
124,1.9447142993807708e-05,0.00012603338403122477
125,1.9447168820639646e-05,0.0001261279533725579
126,1.9447200353091402e-05,0.00012622804291850296
127,1.944724708042e-05,0.00012633972043387033
128,1.9447310604353363e-05,0.000126474558363405
129,1.9447417504042357e-05,0.000126654525434318
130,1.9447615276577305e-05,0.0001269214829297864
131,1.9447983466975275e-05,0.00012734584749533127
132,1.94486998873892e-05,0.00012805146229818062
133,1.94501719055116e-05,0.00012926690144950804
134,1.945357878351528e-05,0.00013138829526171945
135,1.9458941412641075e-05,0.00013466693941326278
136,1.9465786795389356e-05,0.00013821163828425445
137,1.9468153820762877e-05,0.0001385974111253467
138,1.9470713611109693e-05,0.00013296510054815094
139,1.9463150687703495e-05,0.00013052182823569333
140,1.9453875751768133e-05,0.00012838571506677628
141,1.945136778850549e-05,0.0001290326449417808
142,1.945066583568565e-05,0.000128505843818497
143,1.9449786935437423e-05,0.00012856592517527363
144,1.9449453298053393e-05,0.00012842108159557295
145,1.9449561429088647e-05,0.00012850889729264825
146,1.9449606721825215e-05,0.0001285211879342516
147,1.9449633376415165e-05,0.00012853327156828672
148,1.9449674609604906e-05,0.00012854600071162493
149,1.944972834194721e-05,0.0001285621249797372
150,1.9449817728269873e-05,0.00012858423619475982
151,1.9449979822178535e-05,0.00012861578225821797
152,1.945031044167322e-05,0.00012866015247192783
153,1.945101414473916e-05,0.00012868535930630478
154,1.9452464460285732e-05,0.00012869271470212183
155,1.9454472527887902e-05,0.00012854779417641724
156,1.945582781434047e-05,0.00012819518498388693
157,1.9454774684225806e-05,0.0001278225424729845
158,1.945106594018809e-05,0.00012708894575751774
159,1.944987247065577e-05,0.00012740374970591708
160,1.9448755482460615e-05,0.00012745673971669243
161,1.9448603413273545e-05,0.00012728972024878799
162,1.9448718241072016e-05,0.00012735939071989625
163,1.9448686719584058e-05,0.0001273508437737285
164,1.944865336334469e-05,0.00012734708364260043
165,1.944861625681145e-05,0.00012734012974824154
166,1.9448566341226676e-05,0.00012733539908937717
167,1.9448492585822488e-05,0.00012732878563332108
168,1.9448378214519285e-05,0.00012732334500872278
169,1.9448212328991507e-05,0.00012732397353700995
170,1.9447989667369498e-05,0.00012734400733431522
171,1.9447750475604555e-05,0.00012740041487510327
172,1.944769575131651e-05,0.00012756734354092616
173,1.9447750413072154e-05,0.00012783645048750292
174,1.9447868032589023e-05,0.00012826709445189866
175,1.9447621862797935e-05,0.0001284941319203598
176,1.9447567471224218e-05,0.00012849973956277833
177,1.944753076530207e-05,0.00012849928740975508
178,1.9447526610087187e-05,0.00012849640415489737
179,1.944752227479745e-05,0.00012849308819801858
180,1.9447508519328627e-05,0.00012847983380235382
181,1.9447502258189166e-05,0.00012846544044037495
182,1.9447501752478523e-05,0.00012844522623233344
183,1.9447527299662808e-05,0.0001284224838110231
184,1.9447603588285356e-05,0.0001283902568549266
185,1.9447816931870118e-05,0.00012834838363430127
186,1.944832836141379e-05,0.00012828673905098854
187,1.9449297632931487e-05,0.00012820216807342524
188,1.9450176072890932e-05,0.00012811342501960904
189,1.9450651962633015e-05,0.00012813983207130591
190,1.9453045259325704e-05,0.00012850310669675646
191,1.9451567546805417e-05,0.0001287801585296701
192,1.945016548390307e-05,0.00012958074095095442
193,1.9447332145436106e-05,0.00012952952930821585
194,1.944763915063983e-05,0.000129688487203472
195,1.944614852565252e-05,0.00012972889610026985
196,1.9447249826475678e-05,0.00012996734400182197
197,1.9446235405037826e-05,0.00013005312000915033
198,1.9453732923324738e-05,0.00013079027528762572
199,1.944808783111332e-05,0.00013042756959433737
200,1.944827687439143e-05,0.00013086617004425671
201,1.9447924552672857e-05,0.00013122520582391873
202,1.9452193049668437e-05,0.00013183122570707394
203,1.9448329402451165e-05,0.00013146960408197655
204,1.944731267832392e-05,0.0001316828205814954
205,1.945175658064057e-05,0.00013212541371834422
206,1.944753191113452e-05,0.00013184554473054069
207,1.9446532918591434e-05,0.00013194388952075836
208,1.944784250199395e-05,0.00013220682942564535
209,1.944562809480852e-05,0.00013218693966087473
210,1.9454890468407256e-05,0.00013275558876358576
211,1.9446555125281656e-05,0.00013239846860002327
212,1.94477495583747e-05,0.0001327426807166026
213,1.944774158663622e-05,0.00013315030285997352
214,1.945097059651327e-05,0.00013378265476161487
215,1.9449435774002315e-05,0.00013387152680332108
216,1.944971339890716e-05,0.00013426040015338312
217,1.9448764874451388e-05,0.00013436421244650146
218,1.9447721526921013e-05,0.00013432141912419972
219,1.9452267668426658e-05,0.00013474211611783852
220,1.9447936252188304e-05,0.0001345010854302293
221,1.9450179872658907e-05,0.0001348104064939626
222,1.94495671863041e-05,0.00013485204236125865
223,1.9449753014637982e-05,0.00013505757562439502
224,1.945098049893909e-05,0.0001354612431419064
225,1.945186853435722e-05,0.00013575934964546945
226,1.945175758266733e-05,0.00013601911702255376
227,1.9454241444497683e-05,0.0001364247615545936
228,1.945202456785861e-05,0.0001364276833595451
229,1.9451859895269248e-05,0.00013662225546771646
230,1.9452190302574588e-05,0.0001367143841143528
231,1.9451634630787372e-05,0.00013702119242471763
232,1.949420871887267e-05,0.00013799952156333292
233,1.9452169692889863e-05,0.00013716932373398973
234,1.9453169333449923e-05,0.00013733785375704303
235,1.9453961976431718e-05,0.00013752792965254714
236,1.9454140112404765e-05,0.000137691524440318
237,1.945514529223741e-05,0.0001379543728496068
238,1.9455215716229794e-05,0.00013817667164141653
239,1.945474391361888e-05,0.00013839727098058417
240,1.9453422717473382e-05,0.00013856777738345717
241,1.9526769855834852e-05,0.00013950791777956863
242,1.9453626827173163e-05,0.0001386884448260229
243,1.9454524849198567e-05,0.00013887929699530545
244,1.9455010640854296e-05,0.000139093658719633
245,1.9454207641153736e-05,0.00013930380008654624
