,trainloss,Testloss
0,3.983344899502543e-05,0.00021285159211800216
1,0.004965397947132175,0.0015935830999936488
2,3.976945665638363e-05,0.00021239119585477343
3,3.9933503704737465e-05,0.00022924471626250436
4,3.976413663611487e-05,0.000214571024312896
5,3.975445081072228e-05,0.00021670892021705953
6,3.9735499829027287e-05,0.000215954597198689
7,3.9671670242652076e-05,0.0002129566820329636
8,3.9549852610474346e-05,0.00021324821661763743
9,3.94984932155373e-05,0.00021305997450057798
10,3.94905021361766e-05,0.000212971661172894
11,3.948441143438669e-05,0.00021291170292518164
12,3.947941867185065e-05,0.0002129222973217764
13,3.947157077987622e-05,0.00021299650708524884
14,3.946295903538167e-05,0.00021313401638462962
15,3.945877872586722e-05,0.00021317814107123308
16,3.945609725418977e-05,0.00021312781520705233
17,3.945467980044636e-05,0.00021302164045967453
18,3.9453511001545314e-05,0.00021287831005947685
19,3.945249674710851e-05,0.00021274448632140132
20,3.9451128566913665e-05,0.0002125988345521858
21,3.944920179270963e-05,0.00021245569933880143
22,3.9447039936765073e-05,0.00021236870829235489
23,3.94453505625696e-05,0.0002123702473254874
24,3.944394834597949e-05,0.0002124083993710124
25,3.944171950436077e-05,0.00021245411714568207
26,3.943790536695273e-05,0.00021247820149921417
27,3.943121863788665e-05,0.00021245536888787078
28,3.941951851735638e-05,0.00021233466962172044
29,3.940018397086855e-05,0.00021199261505373324
30,3.9381417591608904e-05,0.0002114362421129731
31,3.9375072314650926e-05,0.00021114064361116644
32,3.9373893535445725e-05,0.000210976504515157
33,3.937424168111385e-05,0.00021094402942083563
34,3.937471474130988e-05,0.0002109110908018301
35,3.937474028819587e-05,0.0002108522232206087
36,3.937383147930497e-05,0.00021073945836743547
37,3.937127038238557e-05,0.00021052754490342117
38,3.936570989138456e-05,0.00021012626278190625
39,3.935477402598078e-05,0.00020935097745651622
40,3.933989984987331e-05,0.0002082522531908726
41,3.933157916034901e-05,0.00020786281466448432
42,3.93248619643358e-05,0.0002077305657513981
